"genes","isoforms"
"AT5G35210","AT5G35210_s3"
"AT5G35330","AT5G35330_P1"
"AT5G35330","AT5G35330_P2"
"AT5G35330","AT5G35330_P3"
"AT5G35410","AT5G35410_JC9"
"AT5G35410","AT5G35410_JS9"
"AT5G35410","AT5G35410_P1"
"AT5G35450","AT5G35450_P1"
"AT5G35450","AT5G35450_P2"
"AT5G35460","AT5G35460_P1"
"AT5G35460","AT5G35460_P2"
"AT5G35560","AT5G35560_ID45"
"AT5G35560","AT5G35560_P1"
"AT5G35570","AT5G35570_c1"
"AT5G35570","AT5G35570_c2"
"AT5G35570","AT5G35570_P1"
"AT5G35670","AT5G35670_ID2"
"AT5G35670","AT5G35670_P1"
"AT5G35738","AT5G35738_JC4"
"AT5G35738","AT5G35738_JS1"
"AT5G35738","AT5G35738_JS2"
"AT5G35740","AT5G35740_ID2"
"AT5G35740","AT5G35740_P1"
"AT5G35753","AT5G35753_P1"
"AT5G35753","AT5G35753_s1"
"AT5G35840","AT5G35840_ID1"
"AT5G35840","AT5G35840_P1"
"AT5G35930","AT5G35930_JC5"
"AT5G35930","AT5G35930_JS9"
"AT5G35930","AT5G35930_P4"
"AT5G35995","AT5G35995_P1"
"AT5G35995","AT5G35995_P2"
"AT5G36000","AT5G36000_ID1"
"AT5G36000","AT5G36000_ID5"
"AT5G36170","AT5G36170.2"
"AT5G36170","AT5G36170_P1"
"AT5G36220","AT5G36220_P1"
"AT5G36220","AT5G36220_P2"
"AT5G36250","AT5G36250_c2"
"AT5G36250","AT5G36250_P1"
"AT5G36290","AT5G36290_P2"
"AT5G36290","AT5G36290_s1"
"AT5G36740","AT5G36740_JS1"
"AT5G36740","AT5G36740_P3"
"AT5G36890","AT5G36890_P1"
"AT5G36890","AT5G36890_P2"
"AT5G36930","AT5G36930_P1"
"AT5G36930","AT5G36930_P4"
"AT5G36940","AT5G36940_ID2"
"AT5G36940","AT5G36940_P1"
"AT5G37055","AT5G37055_ID3"
"AT5G37055","AT5G37055_P1"
"AT5G37130","AT5G37130_P1"
"AT5G37130","AT5G37130_s1"
"AT5G37190","AT5G37190_P1"
"AT5G37190","AT5G37190_P2"
"AT5G37260","AT5G37260.1"
"AT5G37260","AT5G37260_ID2"
"AT5G37290","AT5G37290.2"
"AT5G37290","AT5G37290_P1"
"AT5G37290","AT5G37290_P3"
"AT5G37300","AT5G37300_P3"
"AT5G37300","AT5G37300_P4"
"AT5G37340","AT5G37340.2"
"AT5G37340","AT5G37340_c1"
"AT5G37340","AT5G37340_P1"
"AT5G37380","AT5G37380_P2"
"AT5G37380","AT5G37380_P3"
"AT5G37380","AT5G37380_P4"
"AT5G37380","AT5G37380_P5"
"AT5G37475","AT5G37475_ID1"
"AT5G37475","AT5G37475_P1"
"AT5G37500","AT5G37500_P1"
"AT5G37500","AT5G37500_P2"
"AT5G37530","AT5G37530_P1"
"AT5G37530","AT5G37530_P2"
"AT5G37570","AT5G37570_JS1"
"AT5G37570","AT5G37570_P1"
"AT5G37590","AT5G37590_ID87"
"AT5G37590","AT5G37590_P1"
"AT5G37590","AT5G37590_P2"
"AT5G37710","AT5G37710_ID3"
"AT5G37710","AT5G37710_ID4"
"AT5G37720","AT5G37720_ID1"
"AT5G37720","AT5G37720_P1"
"AT5G37770","AT5G37770_c1"
"AT5G37770","AT5G37770_P2"
"AT5G37830","AT5G37830_P1"
"AT5G37830","AT5G37830_s1"
"AT5G37850","AT5G37850_P1"
"AT5G37850","AT5G37850_P2"
"AT5G37850","AT5G37850_P4"
"AT5G37930","AT5G37930_ID1"
"AT5G37930","AT5G37930_P1"
"AT5G38140","AT5G38140_ID2"
"AT5G38140","AT5G38140_ID3"
"AT5G38140","AT5G38140_P1"
"AT5G38210","AT5G38210_ID2"
"AT5G38210","AT5G38210_ID3"
"AT5G38210","AT5G38210_ID7"
"AT5G38210","AT5G38210_P1"
"AT5G38240","AT5G38240_c1"
"AT5G38240","AT5G38240_P1"
"AT5G38360","AT5G38360_ID9"
"AT5G38360","AT5G38360_P3"
"AT5G38510","AT5G38510_P1"
"AT5G38510","AT5G38510_s3"
"AT5G38565","AT5G38565_c1"
"AT5G38565","AT5G38565_JS2"
"AT5G38590","AT5G38590_P1"
"AT5G38590","AT5G38590_P2"
"AT5G38590","AT5G38590_P3"
"AT5G38600","AT5G38600_P1"
"AT5G38600","AT5G38600_P3"
"AT5G38660","AT5G38660.2"
"AT5G38660","AT5G38660_P1"
"AT5G38720","AT5G38720_P1"
"AT5G38720","AT5G38720_P3"
"AT5G38895","AT5G38895.2"
"AT5G38895","AT5G38895.3"
"AT5G38895","AT5G38895_P1"
"AT5G39210","AT5G39210_ID3"
"AT5G39210","AT5G39210_P1"
"AT5G39340","AT5G39340_c1"
"AT5G39340","AT5G39340_P4"
"AT5G39360","AT5G39360.1"
"AT5G39360","AT5G39360_ID2"
"AT5G39380","AT5G39380_s1"
"AT5G39380","AT5G39380_s2"
"AT5G39530","AT5G39530_P1"
"AT5G39530","AT5G39530_P2"
"AT5G39660","AT5G39660_P1"
"AT5G39660","AT5G39660_P2"
"AT5G39785","AT5G39785_P1"
"AT5G39785","AT5G39785_P3"
"AT5G39790","AT5G39790_P3"
"AT5G39790","AT5G39790_s1"
"AT5G39830","AT5G39830_P1"
"AT5G39830","AT5G39830_s1"
"AT5G40240","AT5G40240_P1"
"AT5G40240","AT5G40240_P3"
"AT5G40280","AT5G40280_JS1"
"AT5G40280","AT5G40280_P1"
"AT5G40340","AT5G40340_P1"
"AT5G40340","AT5G40340_P2"
"AT5G40405","AT5G40405_P1"
"AT5G40405","AT5G40405_P2"
"AT5G40450","AT5G40450_P1"
"AT5G40450","AT5G40450_P2"
"AT5G40490","AT5G40490_P1"
"AT5G40490","AT5G40490_P2"
"AT5G40490","AT5G40490_s1"
"AT5G40500","AT5G40500_ID1"
"AT5G40500","AT5G40500_P1"
"AT5G40500","AT5G40500_P2"
"AT5G40540","AT5G40540_P1"
"AT5G40540","AT5G40540_P3"
"AT5G40550","AT5G40550_ID8"
"AT5G40550","AT5G40550_P1"
"AT5G40550","AT5G40550_P2"
"AT5G40600","AT5G40600_JS6"
"AT5G40600","AT5G40600_P3"
"AT5G40610","AT5G40610_ID12"
"AT5G40610","AT5G40610_P1"
"AT5G40640","AT5G40640.1"
"AT5G40640","AT5G40640_JS1"
"AT5G40700","AT5G40700_P1"
"AT5G40700","AT5G40700_P2"
"AT5G40720","AT5G40720_P1"
"AT5G40720","AT5G40720_P2"
"AT5G40780","AT5G40780.2"
"AT5G40780","AT5G40780_P1"
"AT5G40820","AT5G40820_P1"
"AT5G40820","AT5G40820_P2"
"AT5G40820","AT5G40820_P3"
"AT5G40840","AT5G40840_P1"
"AT5G40840","AT5G40840_P2"
"AT5G40870","AT5G40870_JS1"
"AT5G40870","AT5G40870_P1"
"AT5G40880","AT5G40880.1"
"AT5G40880","AT5G40880_P2"
"AT5G40910","AT5G40910_P2"
"AT5G40910","AT5G40910_P7"
"AT5G40910","AT5G40910_P8"
"AT5G41000","AT5G41000_P1"
"AT5G41000","AT5G41000_P3"
"AT5G41070","AT5G41070_ID2"
"AT5G41070","AT5G41070_ID3"
"AT5G41070","AT5G41070_P1"
"AT5G41100","AT5G41100_P1"
"AT5G41100","AT5G41100_P2"
"AT5G41120","AT5G41120.1"
"AT5G41120","AT5G41120_ID2"
"AT5G41130","AT5G41130_P1"
"AT5G41130","AT5G41130_P3"
"AT5G41180","AT5G41180_ID2"
"AT5G41180","AT5G41180_P1"
"AT5G41220","AT5G41220_ID4"
"AT5G41220","AT5G41220_P1"
"AT5G41240","AT5G41240_ID11"
"AT5G41240","AT5G41240_P1"
"AT5G41330","AT5G41330_ID1"
"AT5G41330","AT5G41330_P1"
"AT5G41360","AT5G41360_JC1"
"AT5G41360","AT5G41360_P1"
"AT5G41480","AT5G41480_ID6"
"AT5G41480","AT5G41480_JC6"
"AT5G41480","AT5G41480_P1"
"AT5G41520","AT5G41520_s1"
"AT5G41520","AT5G41520_s2"
"AT5G41610","AT5G41610_ID3"
"AT5G41610","AT5G41610_ID4"
"AT5G41610","AT5G41610_P1"
"AT5G41610","AT5G41610_P2"
"AT5G41620","AT5G41620_P1"
"AT5G41620","AT5G41620_P4"
"AT5G41670","AT5G41670_P2"
"AT5G41670","AT5G41670_P4"
"AT5G41690","AT5G41690.1"
"AT5G41690","AT5G41690_P2"
"AT5G41690","AT5G41690_P3"
"AT5G41690","AT5G41690_s1"
"AT5G41750","AT5G41750_P1"
"AT5G41750","AT5G41750_P2"
"AT5G41760","AT5G41760_P1"
"AT5G41760","AT5G41760_P2"
"AT5G41880","AT5G41880_c1"
"AT5G41880","AT5G41880_P1"
"AT5G41910","AT5G41910_P1"
"AT5G41910","AT5G41910_P2"
"AT5G42010","AT5G42010_JS2"
"AT5G42010","AT5G42010_s1"
"AT5G42110","AT5G42110_ID2"
"AT5G42110","AT5G42110_P1"
"AT5G42140","AT5G42140_JS4"
"AT5G42140","AT5G42140_P2"
"AT5G42210","AT5G42210_c1"
"AT5G42210","AT5G42210_JS3"
"AT5G42220","AT5G42220_P1"
"AT5G42220","AT5G42220_P2"
"AT5G42280","AT5G42280.1"
"AT5G42280","AT5G42280_P2"
"AT5G42620","AT5G42620.2"
"AT5G42620","AT5G42620_JS1"
"AT5G42620","AT5G42620_P1"
"AT5G42660","AT5G42660_ID1"
"AT5G42660","AT5G42660_P1"
"AT5G42680","AT5G42680.2"
"AT5G42680","AT5G42680_P1"
"AT5G42690","AT5G42690_P2"
"AT5G42690","AT5G42690_P4"
"AT5G42730","AT5G42730_ID1"
"AT5G42730","AT5G42730_ID3"
"AT5G42730","AT5G42730_s1"
"AT5G42810","AT5G42810_JC1"
"AT5G42810","AT5G42810_P1"
"AT5G42870","AT5G42870_P1"
"AT5G42870","AT5G42870_P2"
"AT5G42940","AT5G42940_P1"
"AT5G42940","AT5G42940_P2"
"AT5G43080","AT5G43080_ID1"
"AT5G43080","AT5G43080_ID4"
"AT5G43080","AT5G43080_P1"
"AT5G43100","AT5G43100_c1"
"AT5G43100","AT5G43100_P1"
"AT5G43130","AT5G43130_P1"
"AT5G43130","AT5G43130_P3"
"AT5G43210","AT5G43210.1"
"AT5G43210","AT5G43210_ID1"
"AT5G43270","AT5G43270_ID3"
"AT5G43270","AT5G43270_P2"
"AT5G43380","AT5G43380_P1"
"AT5G43380","AT5G43380_P2"
"AT5G43403","AT5G43403.1"
"AT5G43403","AT5G43403_ID2"
"AT5G43440","AT5G43440.1"
"AT5G43440","AT5G43440_ID4"
"AT5G43440","AT5G43440_P2"
"AT5G43470","AT5G43470.2"
"AT5G43470","AT5G43470_ID2"
"AT5G43500","AT5G43500_P2"
"AT5G43500","AT5G43500_P3"
"AT5G43600","AT5G43600_ID6"
"AT5G43600","AT5G43600_P1"
"AT5G43630","AT5G43630_P1"
"AT5G43630","AT5G43630_P4"
"AT5G43710","AT5G43710_ID20"
"AT5G43710","AT5G43710_P1"
"AT5G43725","AT5G43725_JC17"
"AT5G43725","AT5G43725_JS1"
"AT5G43730","AT5G43730_P1"
"AT5G43730","AT5G43730_P4"
"AT5G43730","AT5G43730_P5"
"AT5G43745","AT5G43745_c2"
"AT5G43745","AT5G43745_P1"
"AT5G43822","AT5G43822.1"
"AT5G43822","AT5G43822_ID2"
"AT5G43910","AT5G43910_ID1"
"AT5G43910","AT5G43910_ID7"
"AT5G43910","AT5G43910_P2"
"AT5G43920","AT5G43920_ID5"
"AT5G43920","AT5G43920_P1"
"AT5G43930","AT5G43930_c3"
"AT5G43930","AT5G43930_P1"
"AT5G43990","AT5G43990_P11"
"AT5G43990","AT5G43990_P7"
"AT5G43990","AT5G43990_P8"
"AT5G44010","AT5G44010_ID3"
"AT5G44010","AT5G44010_ID4"
"AT5G44010","AT5G44010_P2"
"AT5G44010","AT5G44010_P3"
"AT5G44010","AT5G44010_P4"
"AT5G44030","AT5G44030_ID1"
"AT5G44030","AT5G44030_ID11"
"AT5G44030","AT5G44030_P1"
"AT5G44050","AT5G44050_P1"
"AT5G44050","AT5G44050_s2"
"AT5G44150","AT5G44150_ID3"
"AT5G44150","AT5G44150_P1"
"AT5G44230","AT5G44230_P1"
"AT5G44230","AT5G44230_P2"
"AT5G44290","AT5G44290_ID66"
"AT5G44290","AT5G44290_P2"
"AT5G44490","AT5G44490_ID1"
"AT5G44490","AT5G44490_P1"
"AT5G44490","AT5G44490_P2"
"AT5G44510","AT5G44510_P3"
"AT5G44510","AT5G44510_P4"
"AT5G44520","AT5G44520_ID8"
"AT5G44520","AT5G44520_P2"
"AT5G44530","AT5G44530_ID2"
"AT5G44530","AT5G44530_P1"
"AT5G44568","AT5G44568_ID1"
"AT5G44568","AT5G44568_P1"
"AT5G44600","AT5G44600_ID3"
"AT5G44600","AT5G44600_P1"
"AT5G44635","AT5G44635_c2"
"AT5G44635","AT5G44635_P1"
"AT5G44660","AT5G44660_P1"
"AT5G44660","AT5G44660_P2"
"AT5G44730","AT5G44730.2"
"AT5G44730","AT5G44730_ID4"
"AT5G44740","AT5G44740_JS9"
"AT5G44740","AT5G44740_P1"
"AT5G44740","AT5G44740_P2"
"AT5G44740","AT5G44740_s2"
"AT5G44750","AT5G44750_JS6"
"AT5G44750","AT5G44750_P1"
"AT5G44750","AT5G44750_P2"
"AT5G44860","AT5G44860_P1"
"AT5G44860","AT5G44860_P2"
"AT5G44870","AT5G44870_P1"
"AT5G44870","AT5G44870_P2"
"AT5G44930","AT5G44930_ID8"
"AT5G44930","AT5G44930_P1"
"AT5G44980","AT5G44980_P1"
"AT5G44980","AT5G44980_P2"
"AT5G45020","AT5G45020.1"
"AT5G45020","AT5G45020_ID5"
"AT5G45020","AT5G45020_P2"
"AT5G45030","AT5G45030.2"
"AT5G45030","AT5G45030_ID1"
"AT5G45040","AT5G45040.1"
"AT5G45040","AT5G45040_ID3"
"AT5G45050","AT5G45050_P1"
"AT5G45050","AT5G45050_P4"
"AT5G45060","AT5G45060_P1"
"AT5G45060","AT5G45060_P2"
"AT5G45140","AT5G45140_JS2"
"AT5G45140","AT5G45140_P1"
"AT5G45150","AT5G45150_P2"
"AT5G45150","AT5G45150_P3"
"AT5G45190","AT5G45190_P1"
"AT5G45190","AT5G45190_P3"
"AT5G45370","AT5G45370_P2"
"AT5G45370","AT5G45370_P4"
"AT5G45380","AT5G45380_c1"
"AT5G45380","AT5G45380_P1"
"AT5G45500","AT5G45500.2"
"AT5G45500","AT5G45500_P1"
"AT5G45560","AT5G45560_JS3"
"AT5G45560","AT5G45560_P1"
"AT5G45590","AT5G45590_JS1"
"AT5G45590","AT5G45590_P1"
"AT5G45610","AT5G45610_ID1"
"AT5G45610","AT5G45610_P1"
"AT5G45760","AT5G45760_ID10"
"AT5G45760","AT5G45760_P1"
"AT5G45780","AT5G45780_JS11"
"AT5G45780","AT5G45780_P1"
"AT5G45780","AT5G45780_P2"
"AT5G45840","AT5G45840.2"
"AT5G45840","AT5G45840_P1"
"AT5G45920","AT5G45920_P3"
"AT5G45920","AT5G45920_P4"
"AT5G45940","AT5G45940.2"
"AT5G45940","AT5G45940_ID2"
"AT5G45940","AT5G45940_ID4"
"AT5G46150","AT5G46150_P1"
"AT5G46150","AT5G46150_P2"
"AT5G46190","AT5G46190_JC4"
"AT5G46190","AT5G46190_P2"
"AT5G46270","AT5G46270_P1"
"AT5G46270","AT5G46270_P3"
"AT5G46280","AT5G46280_P1"
"AT5G46280","AT5G46280_P2"
"AT5G46280","AT5G46280_P3"
"AT5G46330","AT5G46330_P1"
"AT5G46330","AT5G46330_P2"
"AT5G46390","AT5G46390_ID16"
"AT5G46390","AT5G46390_P2"
"AT5G46400","AT5G46400_c1"
"AT5G46400","AT5G46400_P1"
"AT5G46410","AT5G46410_ID2"
"AT5G46410","AT5G46410_P1"
"AT5G46410","AT5G46410_P3"
"AT5G46430","AT5G46430.2"
"AT5G46430","AT5G46430_P1"
"AT5G46450","AT5G46450_P1"
"AT5G46450","AT5G46450_P2"
"AT5G46470","AT5G46470_ID12"
"AT5G46470","AT5G46470_ID25"
"AT5G46470","AT5G46470_ID29"
"AT5G46490","AT5G46490.2"
"AT5G46490","AT5G46490_P3"
"AT5G46490","AT5G46490_P4"
"AT5G46500","AT5G46500_P1"
"AT5G46500","AT5G46500_P2"
"AT5G46510","AT5G46510_ID1"
"AT5G46510","AT5G46510_P2"
"AT5G46560","AT5G46560_ID1"
"AT5G46560","AT5G46560_P1"
"AT5G46690","AT5G46690_P1"
"AT5G46690","AT5G46690_P2"
"AT5G46730","AT5G46730.2"
"AT5G46730","AT5G46730_P1"
"AT5G46870","AT5G46870_P1"
"AT5G46870","AT5G46870_s1"
"AT5G46880","AT5G46880_JS1"
"AT5G46880","AT5G46880_JS2"
"AT5G47080","AT5G47080_ID2"
"AT5G47080","AT5G47080_P1"
"AT5G47090","AT5G47090_JS3"
"AT5G47090","AT5G47090_P1"
"AT5G47090","AT5G47090_P2"
"AT5G47380","AT5G47380_P2"
"AT5G47380","AT5G47380_P3"
"AT5G47380","AT5G47380_P4"
"AT5G47430","AT5G47430_P1"
"AT5G47430","AT5G47430_P6"
"AT5G47435","AT5G47435_ID1"
"AT5G47435","AT5G47435_P2"
"AT5G47455","AT5G47455_ID3"
"AT5G47455","AT5G47455_ID4"
"AT5G47455","AT5G47455_ID9"
"AT5G47480","AT5G47480_c2"
"AT5G47480","AT5G47480_P1"
"AT5G47490","AT5G47490_P1"
"AT5G47490","AT5G47490_P2"
"AT5G47490","AT5G47490_s2"
"AT5G47500","AT5G47500_P1"
"AT5G47500","AT5G47500_s2"
"AT5G47620","AT5G47620_P2"
"AT5G47620","AT5G47620_P5"
"AT5G47650","AT5G47650.1"
"AT5G47650","AT5G47650_ID10"
"AT5G47690","AT5G47690.2"
"AT5G47690","AT5G47690_P3"
"AT5G47710","AT5G47710_ID2"
"AT5G47710","AT5G47710_P1"
"AT5G47720","AT5G47720.3"
"AT5G47720","AT5G47720_ID1"
"AT5G47730","AT5G47730_P1"
"AT5G47730","AT5G47730_s1"
"AT5G47820","AT5G47820_P1"
"AT5G47820","AT5G47820_P2"
"AT5G47830","AT5G47830_P1"
"AT5G47830","AT5G47830_P2"
"AT5G47900","AT5G47900_c3"
"AT5G47900","AT5G47900_P1"
"AT5G47900","AT5G47900_P8"
"AT5G47900","AT5G47900_P9"
"AT5G47900","AT5G47900_s2"
"AT5G47970","AT5G47970_ID1"
"AT5G47970","AT5G47970_ID3"
"AT5G47970","AT5G47970_P2"
"AT5G48120","AT5G48120_P1"
"AT5G48120","AT5G48120_P2"
"AT5G48120","AT5G48120_P3"
"AT5G48150","AT5G48150_P1"
"AT5G48150","AT5G48150_P2"
"AT5G48330","AT5G48330.1"
"AT5G48330","AT5G48330_P2"
"AT5G48340","AT5G48340_P1"
"AT5G48340","AT5G48340_P4"
"AT5G48520","AT5G48520_P1"
"AT5G48520","AT5G48520_P2"
"AT5G48545","AT5G48545_c1"
"AT5G48545","AT5G48545_P1"
"AT5G48545","AT5G48545_s2"
"AT5G48560","AT5G48560_P1"
"AT5G48560","AT5G48560_P2"
"AT5G48610","AT5G48610_P1"
"AT5G48610","AT5G48610_P3"
"AT5G48620","AT5G48620_P2"
"AT5G48620","AT5G48620_P3"
"AT5G48640","AT5G48640_ID3"
"AT5G48640","AT5G48640_P1"
"AT5G48720","AT5G48720_ID3"
"AT5G48720","AT5G48720_P2"
"AT5G48775","AT5G48775_c1"
"AT5G48775","AT5G48775_c2"
"AT5G48880","AT5G48880_P1"
"AT5G48880","AT5G48880_P4"
"AT5G49015","AT5G49015_c2"
"AT5G49015","AT5G49015_P2"
"AT5G49110","AT5G49110_JS1"
"AT5G49110","AT5G49110_JS2"
"AT5G49110","AT5G49110_JS8"
"AT5G49150","AT5G49150_P2"
"AT5G49150","AT5G49150_P3"
"AT5G49190","AT5G49190_P1"
"AT5G49190","AT5G49190_P2"
"AT5G49230","AT5G49230_ID5"
"AT5G49230","AT5G49230_P1"
"AT5G49470","AT5G49470_P1"
"AT5G49470","AT5G49470_P3"
"AT5G49470","AT5G49470_P7"
"AT5G49510","AT5G49510.2"
"AT5G49510","AT5G49510_P1"
"AT5G49550","AT5G49550_ID2"
"AT5G49550","AT5G49550_P1"
"AT5G49710","AT5G49710.1"
"AT5G49710","AT5G49710.3"
"AT5G49730","AT5G49730_ID3"
"AT5G49730","AT5G49730_P1"
"AT5G49740","AT5G49740_ID1"
"AT5G49740","AT5G49740_P1"
"AT5G49960","AT5G49960_P1"
"AT5G49960","AT5G49960_P3"
"AT5G50020","AT5G50020_P2"
"AT5G50020","AT5G50020_P3"
"AT5G50130","AT5G50130_P1"
"AT5G50130","AT5G50130_P3"
"AT5G50130","AT5G50130_P4"
"AT5G50160","AT5G50160_P1"
"AT5G50160","AT5G50160_P2"
"AT5G50180","AT5G50180_JS1"
"AT5G50180","AT5G50180_P1"
"AT5G50200","AT5G50200.3"
"AT5G50200","AT5G50200_P1"
"AT5G50240","AT5G50240.1"
"AT5G50240","AT5G50240.2"
"AT5G50240","AT5G50240.3"
"AT5G50280","AT5G50280_c1"
"AT5G50280","AT5G50280_P1"
"AT5G50330","AT5G50330_ID1"
"AT5G50330","AT5G50330_ID3"
"AT5G50330","AT5G50330_P1"
"AT5G50340","AT5G50340_c2"
"AT5G50340","AT5G50340_JS4"
"AT5G50375","AT5G50375_P1"
"AT5G50375","AT5G50375_P3"
"AT5G50440","AT5G50440_ID2"
"AT5G50440","AT5G50440_P1"
"AT5G50530","AT5G50530.1"
"AT5G50530","AT5G50530_ID18"
"AT5G50550","AT5G50550.1"
"AT5G50550","AT5G50550_ID1"
"AT5G50550","AT5G50550_ID2"
"AT5G50550","AT5G50550_ID4"
"AT5G50565","AT5G50565.1"
"AT5G50565","AT5G50565_ID6"
"AT5G50570","AT5G50570_ID5"
"AT5G50570","AT5G50570_P1"
"AT5G50650","AT5G50650.1"
"AT5G50650","AT5G50650_ID1"
"AT5G50650","AT5G50650_ID2"
"AT5G50650","AT5G50650_ID4"
"AT5G50665","AT5G50665_P2"
"AT5G50665","AT5G50665_P4"
"AT5G50670","AT5G50670_ID5"
"AT5G50670","AT5G50670_P1"
"AT5G50740","AT5G50740_P3"
"AT5G50740","AT5G50740_P5"
"AT5G50840","AT5G50840_P1"
"AT5G50840","AT5G50840_P2"
"AT5G50970","AT5G50970_ID2"
"AT5G50970","AT5G50970_P1"
"AT5G51050","AT5G51050_P1"
"AT5G51050","AT5G51050_s1"
"AT5G51120","AT5G51120.3"
"AT5G51120","AT5G51120_P1"
"AT5G51150","AT5G51150_c3"
"AT5G51150","AT5G51150_JS3"
"AT5G51150","AT5G51150_P1"
"AT5G51170","AT5G51170.1"
"AT5G51170","AT5G51170_ID6"
"AT5G51180","AT5G51180.2"
"AT5G51180","AT5G51180_ID2"
"AT5G51290","AT5G51290_c3"
"AT5G51290","AT5G51290_P1"
"AT5G51300","AT5G51300_P1"
"AT5G51300","AT5G51300_P2"
"AT5G51370","AT5G51370_P1"
"AT5G51370","AT5G51370_P2"
"AT5G51410","AT5G51410_JC5"
"AT5G51410","AT5G51410_P1"
"AT5G51410","AT5G51410_P2"
"AT5G51460","AT5G51460_P1"
"AT5G51460","AT5G51460_s2"
"AT5G51620","AT5G51620.1"
"AT5G51620","AT5G51620_c1"
"AT5G51620","AT5G51620_P3"
"AT5G51620","AT5G51620_P4"
"AT5G51630","AT5G51630.1"
"AT5G51630","AT5G51630_JS3"
"AT5G51630","AT5G51630_P5"
"AT5G51630","AT5G51630_P6"
"AT5G51670","AT5G51670_JS1"
"AT5G51670","AT5G51670_P2"
"AT5G51710","AT5G51710_P1"
"AT5G51710","AT5G51710_s1"
"AT5G51720","AT5G51720_ID1"
"AT5G51720","AT5G51720_P1"
"AT5G51910","AT5G51910_ID2"
"AT5G51910","AT5G51910_P2"
"AT5G51950","AT5G51950_ID10"
"AT5G51950","AT5G51950_P1"
"AT5G52040","AT5G52040_ID14"
"AT5G52040","AT5G52040_P1"
"AT5G52070","AT5G52070_c2"
"AT5G52070","AT5G52070_P1"
"AT5G52070","AT5G52070_P2"
"AT5G52070","AT5G52070_P3"
"AT5G52070","AT5G52070_P5"
"AT5G52100","AT5G52100_ID11"
"AT5G52100","AT5G52100_P1"
"AT5G52230","AT5G52230_JC15"
"AT5G52230","AT5G52230_P1"
"AT5G52230","AT5G52230_P2"
"AT5G52280","AT5G52280_JS1"
"AT5G52280","AT5G52280_P1"
"AT5G52300","AT5G52300.2"
"AT5G52300","AT5G52300_P1"
"AT5G52320","AT5G52320_P1"
"AT5G52320","AT5G52320_P2"
"AT5G52410","AT5G52410_P1"
"AT5G52410","AT5G52410_s1"
"AT5G52530","AT5G52530_P2"
"AT5G52530","AT5G52530_P3"
"AT5G52570","AT5G52570_ID3"
"AT5G52570","AT5G52570_P1"
"AT5G52580","AT5G52580_P1"
"AT5G52580","AT5G52580_P3"
"AT5G52660","AT5G52660_P1"
"AT5G52660","AT5G52660_P2"
"AT5G52880","AT5G52880_JS1"
"AT5G52880","AT5G52880_P1"
"AT5G52890","AT5G52890_P1"
"AT5G52890","AT5G52890_P2"
"AT5G52950","AT5G52950_P1"
"AT5G52950","AT5G52950_P2"
"AT5G53010","AT5G53010_JC115"
"AT5G53010","AT5G53010_JC272"
"AT5G53010","AT5G53010_JS12"
"AT5G53020","AT5G53020_JS1"
"AT5G53020","AT5G53020_JS11"
"AT5G53020","AT5G53020_s2"
"AT5G53048","AT5G53048_ID1"
"AT5G53048","AT5G53048_ID3"
"AT5G53048","AT5G53048_ID5"
"AT5G53048","AT5G53048_ID6"
"AT5G53130","AT5G53130.1"
"AT5G53130","AT5G53130_ID3"
"AT5G53150","AT5G53150_P2"
"AT5G53150","AT5G53150_P3"
"AT5G53220","AT5G53220_P2"
"AT5G53220","AT5G53220_P3"
"AT5G53220","AT5G53220_P4"
"AT5G53300","AT5G53300.4"
"AT5G53300","AT5G53300_c2"
"AT5G53340","AT5G53340.1"
"AT5G53340","AT5G53340_P2"
"AT5G53360","AT5G53360_P1"
"AT5G53360","AT5G53360_P2"
"AT5G53420","AT5G53420_P1"
"AT5G53420","AT5G53420_P4"
"AT5G53450","AT5G53450_ID6"
"AT5G53450","AT5G53450_P1"
"AT5G53486","AT5G53486_P1"
"AT5G53486","AT5G53486_P4"
"AT5G53490","AT5G53490.2"
"AT5G53490","AT5G53490_P4"
"AT5G53540","AT5G53540_ID2"
"AT5G53540","AT5G53540_P1"
"AT5G53550","AT5G53550_JS5"
"AT5G53550","AT5G53550_P1"
"AT5G53550","AT5G53550_P2"
"AT5G53760","AT5G53760_P1"
"AT5G53760","AT5G53760_P2"
"AT5G53850","AT5G53850_P2"
"AT5G53850","AT5G53850_P4"
"AT5G53850","AT5G53850_P5"
"AT5G53900","AT5G53900_c1"
"AT5G53900","AT5G53900_P1"
"AT5G53900","AT5G53900_P2"
"AT5G54090","AT5G54090_P1"
"AT5G54090","AT5G54090_s1"
"AT5G54110","AT5G54110_P1"
"AT5G54110","AT5G54110_P2"
"AT5G54130","AT5G54130_ID2"
"AT5G54130","AT5G54130_P2"
"AT5G54250","AT5G54250_P1"
"AT5G54250","AT5G54250_P4"
"AT5G54260","AT5G54260_JS1"
"AT5G54260","AT5G54260_P1"
"AT5G54520","AT5G54520_ID4"
"AT5G54520","AT5G54520_JS2"
"AT5G54520","AT5G54520_P1"
"AT5G54569","AT5G54569.1"
"AT5G54569","AT5G54569_JC7"
"AT5G54660","AT5G54660_ID1"
"AT5G54660","AT5G54660_P1"
"AT5G54670","AT5G54670_P1"
"AT5G54670","AT5G54670_P2"
"AT5G54730","AT5G54730_c1"
"AT5G54730","AT5G54730_P1"
"AT5G54840","AT5G54840_ID5"
